0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.4877963662147522,0.21209457516670227,-0.20030204951763153,0.4981016218662262,0.19550925493240356,-0.18741007149219513,0.47836238145828247,0.19637970626354218,-0.18107819557189941,0.5074554681777954,0.20220497250556946,-0.09755839407444,0.4765862822532654,0.2046806961297989,-0.06808871775865555,0.5410371422767639,0.29566463828086853,-0.04997243732213974,0.4548652768135071,0.29796695709228516,0.0006011975929141045,0.5702855587005615,0.3763493001461029,-0.183261439204216,0.4396986961364746,0.3733520805835724,-0.09425807744264603,0.580927848815918,0.29703181982040405,-0.38857418298721313,0.4172079563140869,0.29948166012763977,-0.32153207063674927,0.5259867906570435,0.5371343493461609,-0.016839440912008286,0.47279006242752075,0.5384186506271362,0.0167984738945961,0.5417177677154541,0.6997836828231812,-0.024829009547829628,0.46065521240234375,0.7064443826675415,0.028337661176919937,0.5470703840255737,0.8500763177871704,0.12579786777496338,0.4615606367588043,0.8482202887535095,0.1928403228521347,0.5455842018127441,0.8692749738693237,0.13384239375591278,0.46934208273887634,0.8681890964508057,0.20386198163032532,0.5431870222091675,0.9105137586593628,0.012059742584824562,0.45174869894981384,0.9068966507911682,0.10141636431217194,1.0
0.48899683356285095,0.21165831387043,-0.20457184314727783,0.4992201328277588,0.19505414366722107,-0.19168123602867126,0.47900739312171936,0.1963893324136734,-0.185871884226799,0.5084044337272644,0.2023768275976181,-0.10110346972942352,0.4774330258369446,0.20569033920764923,-0.07322674244642258,0.5437009930610657,0.2958054542541504,-0.050710927695035934,0.45741981267929077,0.29725146293640137,-0.011231145821511745,0.5730178952217102,0.37750786542892456,-0.18582503497600555,0.4411698281764984,0.38099396228790283,-0.12124258279800415,0.5828308463096619,0.29897207021713257,-0.39126473665237427,0.4221172332763672,0.30335649847984314,-0.35678398609161377,0.5294281840324402,0.5348538160324097,-0.015433823689818382,0.4765220284461975,0.5363013744354248,0.015429270453751087,0.5419858694076538,0.6977375149726868,-0.010211877524852753,0.46492624282836914,0.704703688621521,0.04049498215317726,0.5483113527297974,0.850102424621582,0.11792055517435074,0.46212130784988403,0.8495796322822571,0.18741019070148468,0.5460450053215027,0.8717804551124573,0.12356863915920258,0.4693105220794678,0.8697084784507751,0.1964769810438156,0.544861912727356,0.9094001650810242,0.0032866173423826694,0.4519464373588562,0.9058665633201599,0.09238193929195404,1.0
0.4868418276309967,0.2167862206697464,-0.21296095848083496,0.49782758951187134,0.20012524724006653,-0.2009488344192505,0.47780561447143555,0.2020164281129837,-0.19392229616641998,0.5075881481170654,0.2057422250509262,-0.11223028600215912,0.4758458733558655,0.20942863821983337,-0.07878036051988602,0.5427885055541992,0.2972533702850342,-0.06381450593471527,0.45609617233276367,0.2994193136692047,-0.010633112862706184,0.571517825126648,0.37965863943099976,-0.2051568329334259,0.4399194121360779,0.3801127076148987,-0.11670152097940445,0.5816737413406372,0.2994192838668823,-0.4119313359260559,0.4203002452850342,0.30262693762779236,-0.3554118871688843,0.5272843837738037,0.5390280485153198,-0.01940624602138996,0.474031537771225,0.5392330884933472,0.019434534013271332,0.5407873392105103,0.7004806995391846,-0.013461781665682793,0.46370911598205566,0.7059940695762634,0.07076731324195862,0.5468904376029968,0.8520200252532959,0.12199483811855316,0.46263426542282104,0.847862184047699,0.24243028461933136,0.5460070967674255,0.8737409710884094,0.12850037217140198,0.4696119725704193,0.8679984211921692,0.25427988171577454,0.5406661033630371,0.9130028486251831,0.007023678161203861,0.45170778036117554,0.9046151041984558,0.15323451161384583,1.0
0.48770323395729065,0.24360600113868713,-0.1723441183567047,0.4983147978782654,0.2266341596841812,-0.1553947478532791,0.47797590494155884,0.22880592942237854,-0.15044055879116058,0.5078966021537781,0.23468849062919617,-0.05941057950258255,0.47639840841293335,0.23686854541301727,-0.03561360388994217,0.5425654649734497,0.3224926292896271,-0.01939263753592968,0.4564642310142517,0.3280208706855774,0.01552977692335844,0.5704556107521057,0.4055269956588745,-0.1585679054260254,0.44367820024490356,0.4086460471153259,-0.1011129841208458,0.5828054547309875,0.3347015678882599,-0.36412984132766724,0.4208895266056061,0.3299802243709564,-0.32436519861221313,0.5294994115829468,0.5572501420974731,-0.01506612729281187,0.4750223755836487,0.5579745173454285,0.015037672594189644,0.5578374862670898,0.7086254954338074,-0.18310335278511047,0.4415452480316162,0.7060655951499939,-0.15462088584899902,0.5488934516906738,0.8535096049308777,0.01265763770788908,0.461263507604599,0.8460900783538818,0.029732417315244675,0.5451812744140625,0.8711601495742798,0.026314834132790565,0.47125428915023804,0.8671806454658508,0.0432305745780468,0.5453795194625854,0.9146565794944763,-0.09189849346876144,0.44806748628616333,0.907834529876709,-0.05819716304540634,1.0
0.4844083786010742,0.5111304521560669,-0.1365548074245453,0.4953422546386719,0.49598023295402527,-0.12285232543945312,0.4760447144508362,0.49365606904029846,-0.11961942911148071,0.5049760341644287,0.5013847947120667,-0.05205448344349861,0.47512388229370117,0.5001400709152222,-0.03593864664435387,0.5390343070030212,0.576729953289032,-0.0256196316331625,0.45379114151000977,0.5803350806236267,-0.01996547356247902,0.5721395611763,0.6399092674255371,-0.13985607028007507,0.4311800003051758,0.6381760835647583,-0.13680197298526764,0.5804177522659302,0.5859991908073425,-0.28713446855545044,0.42124390602111816,0.578133225440979,-0.294493705034256,0.5284937024116516,0.7442805171012878,-0.0002869874588213861,0.4796985983848572,0.7440800070762634,0.0003511206014081836,0.5679978132247925,0.7483859658241272,-0.2929188907146454,0.4274066984653473,0.7515487670898438,-0.25115564465522766,0.545754611492157,0.8587160706520081,-0.09956090897321701,0.4610961377620697,0.856549084186554,-0.05220431089401245,0.5388543605804443,0.8734647035598755,-0.08199689537286758,0.4693315029144287,0.8722923994064331,-0.03343470022082329,0.5460621118545532,0.9145492315292358,-0.15856507420539856,0.45135799050331116,0.9088379740715027,-0.0939110666513443,0.0
0.4866696298122406,0.4476128816604614,-0.2914329469203949,0.49718108773231506,0.43435800075531006,-0.2766173481941223,0.47709527611732483,0.43388333916664124,-0.2741242051124573,0.5075100660324097,0.44170328974723816,-0.18589362502098083,0.475667804479599,0.4408310055732727,-0.17338086664676666,0.5401592254638672,0.5219076871871948,-0.1370750069618225,0.4551016688346863,0.5215174555778503,-0.12184407562017441,0.5751724243164062,0.5803215503692627,-0.29521435499191284,0.4375185966491699,0.5682161450386047,-0.28139248490333557,0.5788382291793823,0.5301375985145569,-0.49366459250450134,0.42314738035202026,0.5229129195213318,-0.5022899508476257,0.5310208797454834,0.6805944442749023,-0.003167946357280016,0.4798671305179596,0.6822720170021057,0.0032357904128730297,0.5607009530067444,0.7318412065505981,-0.340749591588974,0.43357834219932556,0.7332261800765991,-0.30886945128440857,0.5465039014816284,0.8543922305107117,-0.1339465081691742,0.46120136976242065,0.8557167649269104,-0.12033583223819733,0.5402129888534546,0.8691631555557251,-0.11897595226764679,0.46985992789268494,0.8724399209022522,-0.10730507224798203,0.54542475938797,0.9135472774505615,-0.23485076427459717,0.4508155882358551,0.9078656435012817,-0.21668656170368195,0.0
0.4878820478916168,0.21798646450042725,-0.20728738605976105,0.49841809272766113,0.20175375044345856,-0.19511975347995758,0.4778359532356262,0.20311862230300903,-0.188993439078331,0.5076903104782104,0.20727147161960602,-0.10614796727895737,0.4757775664329529,0.21080440282821655,-0.07664331793785095,0.5433720350265503,0.29948288202285767,-0.05437573045492172,0.45580434799194336,0.30012428760528564,-0.012805817648768425,0.5703036189079285,0.3833779990673065,-0.18795901536941528,0.4400247633457184,0.38363537192344666,-0.11969135701656342,0.5820854902267456,0.3066725730895996,-0.3981783986091614,0.4228774607181549,0.30361655354499817,-0.3554534316062927,0.5265961289405823,0.5384011268615723,-0.019180506467819214,0.47332602739334106,0.5395162105560303,0.019183479249477386,0.5402317047119141,0.6992879509925842,-0.01017991453409195,0.46390557289123535,0.705042839050293,0.05415705591440201,0.5462582111358643,0.852320671081543,0.11343884468078613,0.4636599123477936,0.84986412525177,0.20523223280906677,0.5467478036880493,0.8749967813491821,0.11939225345849991,0.4709312915802002,0.8701238036155701,0.21373768150806427,0.5405194163322449,0.9126289486885071,-0.0005755502497777343,0.4517882466316223,0.9047204852104187,0.11467454582452774,1.0
0.48433446884155273,0.48858916759490967,-0.18832150101661682,0.4947928488254547,0.4746411144733429,-0.17376872897148132,0.47573143243789673,0.47565388679504395,-0.17194922268390656,0.5056787133216858,0.48054173588752747,-0.09426383674144745,0.4745884835720062,0.482162743806839,-0.08465124666690826,0.540081799030304,0.5600249767303467,-0.056608907878398895,0.45368868112564087,0.5603271126747131,-0.053988467901945114,0.5740240812301636,0.6232925653457642,-0.1712721437215805,0.436107873916626,0.6115846633911133,-0.16772428154945374,0.5803020596504211,0.5726273655891418,-0.3315460979938507,0.4219479560852051,0.5629149675369263,-0.3400324583053589,0.5296468138694763,0.7204360365867615,-0.0010186139261350036,0.4793274402618408,0.7213360071182251,0.0011161117581650615,0.5700206756591797,0.7563952207565308,-0.27078551054000854,0.4261729121208191,0.753841757774353,-0.24339719116687775,0.5454702377319336,0.8612909913063049,-0.05773235112428665,0.4605953097343445,0.8563641905784607,-0.03943454846739769,0.5373083353042603,0.873659074306488,-0.03869997709989548,0.46996086835861206,0.8718795776367188,-0.02213803119957447,0.5464328527450562,0.9172530174255371,-0.1170341819524765,0.4496695101261139,0.9097669124603271,-0.09362611919641495,0.0
0.4844440519809723,0.5069395899772644,-0.16660723090171814,0.49432000517845154,0.493177592754364,-0.14980176091194153,0.4751569330692291,0.49242520332336426,-0.1485321819782257,0.5039647221565247,0.499784380197525,-0.06916642189025879,0.47403883934020996,0.49991655349731445,-0.0620620921254158,0.5380803346633911,0.577392041683197,-0.04415244609117508,0.4509499967098236,0.5829471349716187,-0.04364490136504173,0.5716789960861206,0.643808126449585,-0.1623128205537796,0.43165963888168335,0.6448512077331543,-0.1654878407716751,0.5798820853233337,0.5913912057876587,-0.31162184476852417,0.420382022857666,0.5801910161972046,-0.3237457871437073,0.5285546183586121,0.7426717281341553,0.00022217824880499393,0.4790761470794678,0.7441691160202026,-0.000181577677722089,0.5652899742126465,0.7667473554611206,-0.30867746472358704,0.4266226291656494,0.7640900611877441,-0.26726752519607544,0.5446765422821045,0.8642567992210388,-0.0783325806260109,0.4609549939632416,0.8615583777427673,-0.03734000399708748,0.5376299023628235,0.8761277794837952,-0.057611703872680664,0.4691961407661438,0.8729097247123718,-0.01625685766339302,0.5464328527450562,0.9161602258682251,-0.12995478510856628,0.4501951336860657,0.9099009037017822,-0.08708932995796204,0.0
0.48429208993911743,0.46169620752334595,-0.24285762012004852,0.49459975957870483,0.44707727432250977,-0.22774744033813477,0.4749612808227539,0.4477715790271759,-0.2251492440700531,0.504611611366272,0.45404335856437683,-0.1412610411643982,0.47362208366394043,0.45408347249031067,-0.12813632190227509,0.5388330817222595,0.5312842726707458,-0.09329138696193695,0.45382070541381836,0.5313838124275208,-0.0824754387140274,0.5754340291023254,0.5918798446655273,-0.22167059779167175,0.4382695257663727,0.5848982334136963,-0.21013060212135315,0.5796331167221069,0.53720623254776,-0.3989906907081604,0.42307034134864807,0.5365272760391235,-0.40424180030822754,0.5300320982933044,0.6916978359222412,-0.0014804117381572723,0.4791580140590668,0.6922937035560608,0.0015266409609466791,0.5615828037261963,0.7508825659751892,-0.3125329315662384,0.4313492774963379,0.7465437054634094,-0.2753883898258209,0.5448827743530273,0.8585286736488342,-0.08325695991516113,0.4612400531768799,0.8579847812652588,-0.05978177860379219,0.5380233526229858,0.8732606768608093,-0.0647273063659668,0.47050800919532776,0.8728833794593811,-0.042878661304712296,0.5453908443450928,0.9151923060417175,-0.16095027327537537,0.4495578408241272,0.9092322587966919,-0.13600459694862366,0.0
